round,trial,score,vs_left,best_action,win_probability
2,7,36,1,small,0.7743504858460896
2,7,36,2,small,0.9064284553758819
2,7,36,3,small,0.9628997061865465
2,7,37,0,small,0.5319787164416313
2,7,37,1,small,0.7737272230434238
2,7,37,2,small,0.9058758888774111
2,7,37,3,small,0.9624785842639146
2,7,38,0,small,0.5315564249187786
2,7,38,1,small,0.7730082528753743
2,7,38,2,small,0.9051221700831578
2,7,38,3,small,0.9620690267734003
2,7,39,0,small,0.5311018375399582
2,7,39,1,small,0.7721332725576985
2,7,39,2,small,0.9041723748727619
2,7,39,3,small,0.9617173016646045
2,7,40,0,small,0.5306189876781255
2,7,40,1,small,0.7710459133748683
2,7,40,2,small,0.9031568636277935
2,7,40,3,small,0.9616264923951421
2,7,41,0,small,0.5334323003395958
2,7,41,1,small,0.7696989982127209
2,7,41,2,small,0.9022009705175553
2,7,41,3,small,0.9633142933525162
2,7,42,0,small,0.5384336926311168
2,7,42,1,small,0.7680641567998602
2,7,42,2,small,0.9053884487021435
2,7,42,3,small,0.9649360314437883
2,7,43,0,small,0.5415485717365948
2,7,43,1,small,0.7661435202421635
2,7,43,2,small,0.909779291804239
2,7,43,3,small,0.9664912753677103
2,7,44,0,small,0.5427751965256947
2,7,44,1,small,0.7723890685294094
2,7,44,2,small,0.9139896643556855
2,7,44,3,small,0.9680010772732772
2,7,45,0,small,0.5421119087790499
2,7,45,1,small,0.7832276843137231
2,7,45,2,small,0.9180853946244624
2,7,45,3,small,0.9695248354983591
2,7,46,0,small,0.5390992537822454
2,7,46,1,small,0.7935501755368791
2,7,46,2,small,0.9219860901185355
2,7,46,3,small,0.9709760338079612
2,7,47,0,small,0.5338491061662409
2,7,47,1,small,0.7985734272512401
2,7,47,2,small,0.9208933459004368
2,7,47,3,small,0.9675504351284611
2,7,48,0,small,0.5269940891559628
2,7,48,1,small,0.7983208464663826
2,7,48,2,small,0.9148160070846652
2,7,48,3,small,0.9598136279015947
2,7,49,0,small,0.5278480977452622
2,7,49,1,small,0.7928147255723791
2,7,49,2,small,0.9037624975897909
2,7,49,3,small,0.9602490972653852
2,7,50,0,small,0.5285595610966783
2,7,50,1,small,0.7820762954169178
2,7,50,2,small,0.8983187033182621
2,7,50,3,small,0.9607342189167476
2,7,51,0,small,0.5290267397349316
2,7,51,1,small,0.76612577585494
2,7,51,2,small,0.8995568729261076
2,7,51,3,small,0.9612632766075143
2,7,52,0,small,0.5291579068904111
2,7,52,1,small,0.7584131780444175
2,7,52,2,small,0.9006242447406476
2,7,52,3,small,0.9615475391918664
2,7,53,0,small,0.5288706256099153
2,7,53,1,small,0.7604303089056433
2,7,53,2,small,0.9012508308655349
2,7,53,3,small,0.9613256741001407
2,7,54,0,small,0.5280910720094432
2,7,54,1,small,0.761952807852547
2,7,54,2,small,0.9011927438339916
2,7,54,3,small,0.9603617926697767
2,7,55,0,small,0.5267534019137553
2,7,55,1,small,0.7627397619815924
2,7,55,2,small,0.9002303230710634
2,7,55,3,small,0.9584436195069302
2,7,56,0,small,0.5254794303940526
2,7,56,1,small,0.7625743240896118
2,7,56,2,small,0.8981663806033937
2,7,56,3,small,0.9555698906018384
2,7,57,0,small,0.5242661241848121
2,7,57,1,small,0.7612619669901065
2,7,57,2,small,0.8948245589079942
2,7,57,3,small,0.9540561458112745
2,7,58,0,small,0.5231105944617258
2,7,58,1,small,0.7586288495143871
2,7,58,2,small,0.8900477941980895
2,7,58,3,small,0.9538778769631187
2,7,59,0,small,0.5220100899635485
2,7,59,1,small,0.7546336662041782
2,7,59,2,small,0.8851764706648472
2,7,59,3,small,0.9546827994886844
2,7,60,0,small,0.5209619904414747
2,7,60,1,small,0.749298729718265
2,7,60,2,small,0.8828466387284258
2,7,60,3,small,0.9561171751082709
2,7,61,0,small,0.5199638004204521
2,7,61,1,small,0.742760694969776
2,7,61,2,small,0.8830831083127866
2,7,61,3,small,0.9578348096269247
2,7,62,0,small,0.5190131432575735
2,7,62,1,small,0.7353673285426439
2,7,62,2,small,0.8858380793455111
2,7,62,3,small,0.9595636579780235
2,7,63,0,small,0.5181077554834034
2,7,63,1,small,0.7277307890882323
2,7,63,2,small,0.8905303136623914
2,7,63,3,small,0.9607451504552604
2,7,64,0,small,0.5172454814127652
2,7,64,1,small,0.7181959896078404
2,7,64,2,small,0.8935110130118014
2,7,64,3,small,0.960382286147867
2,7,65,0,small,0.5283290299169192
2,7,65,1,small,0.7316152281979432
2,7,65,2,small,0.8985819171540966
2,7,65,3,small,0.9622688439503495
2,7,66,0,small,0.5365038380161136
2,7,66,1,small,0.7443954554266127
2,7,66,2,small,0.9034113496705682
2,7,66,3,small,0.9640655656669996
2,7,67,0,small,0.5419084171582033
2,7,67,1,small,0.7565671004062979
2,7,67,2,small,0.9080108092100649
2,7,67,3,small,0.9657767292066664
2,7,68,0,small,0.5446746830078126
2,7,68,1,small,0.7681591432440933
2,7,68,2,small,0.9123912468667286
2,7,68,3,small,0.9674064087682537
2,7,69,0,small,0.5449282695312501
2,7,69,1,small,0.7791991840419936
2,7,69,2,small,0.9165630922540272
2,7,69,3,small,0.968958484541194
2,7,70,0,small,0.5427888281250001
2,7,70,1,small,0.7897135086114224
2,7,70,2,small,0.9205362783371688
2,7,70,3,small,0.9704366519439944
2,7,71,0,small,0.5383703125
2,7,71,1,small,0.7997271510584976
2,7,71,2,small,0.924320265083018
2,7,71,3,small,0.971844430422852
2,7,72,0,small,0.53178125
2,7,72,1,small,0.8033115724366642
2,7,72,2,small,0.9219716810314457
2,7,72,3,small,0.9672327908789066
2,7,73,0,small,0.523125
2,7,73,1,small,0.8007729261301564
2,7,73,2,small,0.9137825533632815
2,7,73,3,small,0.9568883722656253
2,7,74,0,small,0.5125000000000001
2,7,74,1,small,0.792402786790625
2,7,74,2,small,0.9000310032031252
2,7,74,3,small,0.9410841640625003
2,7,75,0,small,0.5
2,7,75,1,small,0.7784788445625
2,7,75,2,small,0.8809819078125001
2,7,75,3,small,0.9200801562500002
2,7,76,0,small,0.5
2,7,76,1,small,0.7592655662500001
2,7,76,2,small,0.8568875312500002
2,7,76,3,small,0.8980953125
2,7,77,0,small,0.5
2,7,77,1,small,0.7350148249999999
2,7,77,2,small,0.8279881250000001
2,7,77,3,small,0.92378125
2,7,78,0,small,0.5
2,7,78,1,small,0.7059664999999999
2,7,78,2,small,0.7945125
2,7,78,3,small,0.9503125
2,7,79,0,small,0.5
2,7,79,1,small,0.6747299999999998
2,7,79,2,small,0.78775
2,7,79,3,small,0.9707812499999999
2,7,80,0,small,0.5
2,7,80,1,small,0.6425999999999998
2,7,80,2,small,0.8362499999999999
2,7,80,3,small,0.9848046875
2,7,81,0,small,0.5
2,7,81,1,small,0.6119999999999999
2,7,81,2,small,0.8878125
2,7,81,3,small,0.9921875
2,7,82,0,small,0.5
2,7,82,1,small,0.5875
2,7,82,2,small,0.9409375
2,7,82,3,small,0.994140625
2,7,83,0,small,0.5
2,7,83,1,small,0.5750000000000001
2,7,83,2,small,0.984375
2,7,83,3,small,0.984375
2,7,84,0,small,0.5
2,7,84,1,small,0.5275
2,7,84,2,small,0.953125
2,7,84,3,small,0.953125
2,7,85,0,small,0.5
2,7,85,1,small,0.5
2,7,85,2,small,0.90625
2,7,85,3,small,0.90625
2,7,86,0,small,0.22749999999999998
2,7,86,1,small,0.42750000000000005
2,7,86,2,small,0.84375
2,7,86,3,small,0.84375
2,7,87,0,small,0.195
2,7,87,1,small,0.3775
2,7,87,2,small,0.765625
2,7,87,3,small,0.765625
2,7,88,0,small,0.16500000000000004
2,7,88,1,small,0.32750000000000007
2,7,88,2,small,0.671875
2,7,88,3,small,0.671875
2,7,89,0,small,0.1375
2,7,89,1,small,0.2775
2,7,89,2,small,0.5625
2,7,89,3,small,0.5625
2,7,90,0,small,0.11250000000000002
2,7,90,1,small,0.2275
2,7,90,2,small,0.44375
2,7,90,3,small,0.44375
2,7,91,0,small,0.09000000000000002
2,7,91,1,small,0.17750000000000002
2,7,91,2,small,0.334375
2,7,91,3,small,0.334375
2,7,92,0,small,0.07
2,7,92,1,small,0.13375
2,7,92,2,small,0.240625
2,7,92,3,small,0.240625
2,7,93,0,small,0.052500000000000005
2,7,93,1,small,0.09625000000000002
2,7,93,2,small,0.1625
2,7,93,3,small,0.1625
2,7,94,0,small,0.037500000000000006
2,7,94,1,small,0.06500000000000002
2,7,94,2,small,0.1
2,7,94,3,small,0.1
2,7,95,0,small,0.025
2,7,95,1,small,0.04
2,7,95,2,small,0.053125
2,7,95,3,small,0.053125
2,7,96,0,small,0.015000000000000003
2,7,96,1,small,0.021250000000000005
2,7,96,2,small,0.021875
2,7,96,3,small,0.021875
2,7,97,0,small,0.0075000000000000015
2,7,97,1,small,0.00875
2,7,97,2,small,0.00875
2,7,97,3,small,0.00875
2,7,98,0,small,0.0025000000000000005
2,7,98,1,small,0.0025000000000000005
2,7,98,2,small,0.0025000000000000005
2,7,98,3,small,0.0025000000000000005
2,7,99,0,small,0.0
2,7,99,1,small,0.0
2,7,99,2,small,0.0
2,7,99,3,small,0.0
2,7,100,0,small,0.0
2,7,100,1,small,0.0
2,7,100,2,small,0.0
2,7,100,3,small,0.0
2,8,0,0,small,0.9613762290309111
2,8,0,1,small,0.9949336048473676
2,8,0,2,small,1.0
2,8,0,3,small,1.0
2,8,1,0,small,0.9613633800726068
2,8,1,1,small,0.9949313205856435
2,8,1,2,small,1.0
2,8,1,3,small,1.0
2,8,2,0,small,0.9613492694899117
2,8,2,1,small,0.9949285039846235
2,8,2,2,small,1.0
2,8,2,3,small,1.0
2,8,3,0,small,0.9613325857763936
2,8,3,1,small,0.9949249274797263
2,8,3,2,small,1.0
2,8,3,3,small,1.0
2,8,4,0,small,0.9613114601721398
2,8,4,1,small,0.9949204411321819
2,8,4,2,small,1.0
2,8,4,3,small,1.0
2,8,5,0,small,0.9612846196399831
2,8,5,1,small,0.9949149611809514
2,8,5,2,small,1.0
2,8,5,3,small,1.0
2,8,6,0,small,0.961251300003746
2,8,6,1,small,0.9949088295346873
2,8,6,2,small,1.0
2,8,6,3,small,1.0
2,8,7,0,small,0.9612136423841148
2,8,7,1,small,0.9949027250605019
2,8,7,2,small,1.0
2,8,7,3,small,1.0
2,8,8,0,small,0.961380359451931
2,8,8,1,small,0.994944473198261
2,8,8,2,small,1.0
2,8,8,3,small,1.0
2,8,9,0,small,0.9617532167200016
2,8,9,1,small,0.9949992511158943
2,8,9,2,small,1.0
2,8,9,3,small,1.0
2,8,10,0,small,0.962178136653127
2,8,10,1,small,0.9950602758685869
2,8,10,2,small,1.0
2,8,10,3,small,1.0
2,8,11,0,small,0.9619299675803038
2,8,11,1,small,0.9950225541290435
2,8,11,2,small,1.0
2,8,11,3,small,1.0
2,8,12,0,small,0.9616984361539301
2,8,12,1,small,0.9949872400145215
2,8,12,2,small,1.0
2,8,12,3,small,1.0
2,8,13,0,small,0.9614825205779108
2,8,13,1,small,0.9949541897642245
2,8,13,2,small,1.0
2,8,13,3,small,1.0
2,8,14,0,small,0.9612812586429744
2,8,14,1,small,0.9949232678493929
2,8,14,2,small,1.0
2,8,14,3,small,1.0
2,8,15,0,small,0.961093744368737
2,8,15,1,small,0.994894346515289
2,8,15,2,small,1.0
2,8,15,3,small,1.0
2,8,16,0,small,0.9610967340469155
2,8,16,1,small,0.9948859663386241
2,8,16,2,small,1.0
2,8,16,3,small,1.0
2,8,17,0,small,0.9611240754859849
2,8,17,1,small,0.9948905549321011
2,8,17,2,small,1.0
2,8,17,3,small,1.0
2,8,18,0,small,0.9611362704887073
2,8,18,1,small,0.9948928261933006
2,8,18,2,small,1.0
2,8,18,3,small,1.0
2,8,19,0,small,0.9611363689136916
2,8,19,1,small,0.9948932353411919
2,8,19,2,small,1.0
2,8,19,3,small,1.0
2,8,20,0,small,0.9611272339951125
2,8,20,1,small,0.9948922067286008
2,8,20,2,small,1.0
2,8,20,3,small,1.0
2,8,21,0,small,0.9611064009065226
2,8,21,1,small,0.9948856353511659
2,8,21,2,small,1.0
2,8,21,3,small,1.0
2,8,22,0,small,0.9610670578360095
2,8,22,1,small,0.9948721719642202
2,8,22,2,small,1.0
2,8,22,3,small,1.0
2,8,23,0,small,0.9609989115060302
2,8,23,1,small,0.9948533973817829
2,8,23,2,small,1.0
2,8,23,3,small,1.0
2,8,24,0,small,0.9608889480870637
2,8,24,1,small,0.994830714181293
2,8,24,2,small,1.0
2,8,24,3,small,1.0
2,8,25,0,small,0.9607478089968495
2,8,25,1,small,0.994805362156338
2,8,25,2,small,1.0
2,8,25,3,small,1.0
2,8,26,0,small,0.9605849072790058
2,8,26,1,small,0.9947861966094083
2,8,26,2,small,1.0
2,8,26,3,small,1.0
2,8,27,0,small,0.960460489991488
2,8,27,1,small,0.9947806355767977
2,8,27,2,small,1.0
2,8,27,3,small,1.0
2,8,28,0,small,0.9604372985969333
2,8,28,1,small,0.994787426849766
2,8,28,2,small,1.0
2,8,28,3,small,1.0
2,8,29,0,small,0.9605059746594757
2,8,29,1,small,0.9948054066283092
2,8,29,2,small,1.0
2,8,29,3,small,1.0
2,8,30,0,small,0.9606578214856831
2,8,30,1,small,0.9948334939407557
2,8,30,2,small,1.0
2,8,30,3,small,1.0
2,8,31,0,small,0.9608847623224117
2,8,31,1,small,0.9948706853943563
2,8,31,2,small,1.0
2,8,31,3,small,1.0
2,8,32,0,small,0.9611793010352666
2,8,32,1,small,0.9949160502379978
2,8,32,2,small,1.0
2,8,32,3,small,1.0
2,8,33,0,small,0.9615344851262115
2,8,33,1,small,0.9949687257192191
2,8,33,2,small,1.0
2,8,33,3,small,1.0
2,8,34,0,small,0.9619438709567142
2,8,34,1,small,0.995027912718696
2,8,34,2,small,1.0
2,8,34,3,small,1.0
2,8,35,0,small,0.962401491050239
2,8,35,1,small,0.995092871646297
2,8,35,2,small,1.0
2,8,35,3,small,1.0
2,8,36,0,small,0.9620112022189078
2,8,36,1,small,0.9950338172208841
2,8,36,2,small,1.0
2,8,36,3,small,1.0
2,8,37,0,small,0.961670904267374
2,8,37,1,small,0.9949823268016414
2,8,37,2,small,1.0
2,8,37,3,small,1.0
2,8,38,0,small,0.9613801705431543
2,8,38,1,small,0.9949382514172904
2,8,38,2,small,1.0
2,8,38,3,small,1.0
2,8,39,0,small,0.9611383374133788
2,8,39,1,small,0.9949014182990192
2,8,39,2,small,1.0
2,8,39,3,small,1.0
2,8,40,0,small,0.9609445356235292
2,8,40,1,small,0.9948716344767801
2,8,40,2,small,1.0
2,8,40,3,small,1.0
2,8,41,0,small,0.9606897391347236
2,8,41,1,small,0.994754207802466
2,8,41,2,small,1.0
2,8,41,3,small,1.0
2,8,42,0,small,0.9602801964257508
2,8,42,1,small,0.9946029042253048
2,8,42,2,small,1.0
2,8,42,3,small,1.0
2,8,43,0,small,0.9596359849064426
2,8,43,1,small,0.9944779057330378
2,8,43,2,small,1.0
2,8,43,3,small,1.0
2,8,44,0,small,0.9586896797077359
2,8,44,1,small,0.9943770501714962
2,8,44,2,small,1.0
2,8,44,3,small,1.0
2,8,45,0,small,0.9579250271925649
2,8,45,1,small,0.9942983216572374
2,8,45,2,small,1.0
2,8,45,3,small,1.0
2,8,46,0,small,0.9573268729221318
2,8,46,1,small,0.9944028856708156
2,8,46,2,small,1.0
2,8,46,3,small,1.0
2,8,47,0,small,0.957972144241131
2,8,47,1,small,0.9946694149245863
2,8,47,2,small,1.0
2,8,47,3,small,1.0
2,8,48,0,small,0.9599734707058387
2,8,48,1,small,0.9949232523091298
2,8,48,2,small,1.0
2,8,48,3,small,1.0
2,8,49,0,small,0.9618794959103226
2,8,49,1,small,0.9951650021991711
2,8,49,2,small,1.0
2,8,49,3,small,1.0
2,8,50,0,small,0.9636947580098311
2,8,50,1,small,0.9953952401896867
2,8,50,2,small,1.0
2,8,50,3,small,1.0
2,8,51,0,small,0.965423579056982
2,8,51,1,small,0.9956145144663683
2,8,51,2,small,1.0
2,8,51,3,small,1.0
2,8,52,0,small,0.9670700752923637
2,8,52,1,small,0.9958233471108269
2,8,52,2,small,1.0
2,8,52,3,small,1.0
2,8,53,0,small,0.9686381669451083
2,8,53,1,small,0.9960222353436446
2,8,53,2,small,1.0
2,8,53,3,small,1.0
2,8,54,0,small,0.9701315875667696
2,8,54,1,small,0.9962116527082329
2,8,54,2,small,1.0
2,8,54,3,small,1.0
2,8,55,0,small,0.971553892920733
2,8,55,1,small,0.9963920501983169
2,8,55,2,small,1.0
2,8,55,3,small,1.0
2,8,56,0,small,0.9542054255922837
2,8,56,1,small,0.9938527287126275
2,8,56,2,small,1.0
2,8,56,3,small,1.0
2,8,57,0,small,0.9548649452366987
2,8,57,1,small,0.9939525184167883
2,8,57,2,small,1.0
2,8,57,3,small,1.0
2,8,58,0,small,0.9555654960587607
2,8,58,1,small,0.9940567437302746
2,8,58,2,small,1.0
2,8,58,3,small,1.0
2,8,59,0,small,0.9563016748178674
2,8,59,1,small,0.9941647559335949
2,8,59,2,small,1.0
2,8,59,3,small,1.0
2,8,60,0,small,0.9570684998265405
2,8,60,1,small,0.9942759580319951
2,8,60,2,small,1.0
2,8,60,3,small,1.0
2,8,61,0,small,0.9555938093586099
2,8,61,1,small,0.9924056743161858
2,8,61,2,small,1.0
2,8,61,3,small,1.0
2,8,62,0,small,0.9520893422462954
2,8,62,1,small,0.9915768326820816
2,8,62,2,small,1.0
2,8,62,3,small,1.0
2,8,63,0,small,0.9467517545202814
2,8,63,1,small,0.9919779358876969
2,8,63,2,small,1.0
2,8,63,3,small,1.0
2,8,64,0,small,0.9397635757336013
2,8,64,1,small,0.9923599389406638
2,8,64,2,small,1.0
2,8,64,3,small,1.0
2,8,65,0,small,0.9426319768891441
2,8,65,1,small,0.9927237513720606
2,8,65,2,small,1.0
2,8,65,3,small,1.0
2,8,66,0,small,0.9453637875134705
2,8,66,1,small,0.9930702394019626
2,8,66,2,small,1.0
2,8,66,3,small,1.0
2,8,67,0,small,0.947965511917591
2,8,67,1,small,0.9934002280018691
2,8,67,2,small,1.0
2,8,67,3,small,1.0
2,8,68,0,small,0.9504433446834201
2,8,68,1,small,0.993714502858923
2,8,68,2,small,1.0
2,8,68,3,small,1.0
2,8,69,0,small,0.9528031854127811
2,8,69,1,small,0.9940138122465934
2,8,69,2,small,1.0
2,8,69,3,small,1.0
2,8,70,0,small,0.9550506527740772
2,8,70,1,small,0.9942988688062795
2,8,70,2,small,1.0
2,8,70,3,small,1.0
2,8,71,0,small,0.9571910978800736
2,8,71,1,small,0.9945703512440759
2,8,71,2,small,1.0
2,8,71,3,small,1.0
2,8,72,0,small,0.9592296170286415
2,8,72,1,small,0.9948289059467389
2,8,72,2,small,1.0
2,8,72,3,small,1.0
2,8,73,0,small,0.9611710638368015
2,8,73,1,small,0.9950751485207038
2,8,73,2,small,1.0
2,8,73,3,small,1.0
2,8,74,0,small,0.9630200607969539
2,8,74,1,small,0.9953096652578131
2,8,74,2,small,1.0
2,8,74,3,small,1.0
2,8,75,0,small,0.9647810102828132
2,8,75,1,small,0.9955330145312505
2,8,75,2,small,1.0
2,8,75,3,small,1.0
2,8,76,0,small,0.9664581050312506
2,8,76,1,small,0.9957457281250005
2,8,76,2,small,1.0
2,8,76,3,small,1.0
2,8,77,0,small,0.9680553381250006
2,8,77,1,small,0.9959483125000005
2,8,77,2,small,1.0
2,8,77,3,small,1.0
2,8,78,0,small,0.9695765125000004
2,8,78,1,small,0.9961412500000004
2,8,78,2,small,1.0
2,8,78,3,small,1.0
2,8,79,0,small,0.9710252500000004
2,8,79,1,small,0.9963250000000003
2,8,79,2,small,1.0
2,8,79,3,small,1.0
2,8,80,0,small,0.9724050000000004
2,8,80,1,small,0.9965000000000004
2,8,80,2,small,1.0
2,8,80,3,small,1.0
2,8,81,0,small,0.9261000000000004
2,8,81,1,small,0.9550000000000001
2,8,81,2,small,1.0
2,8,81,3,small,1.0
2,8,82,0,small,0.8820000000000002
2,8,82,1,small,0.9750000000000001
2,8,82,2,small,1.0
2,8,82,3,small,1.0
2,8,83,0,small,0.8400000000000002
2,8,83,1,small,1.0
2,8,83,2,small,1.0
2,8,83,3,small,1.0
2,8,84,0,small,0.8000000000000002
2,8,84,1,small,1.0
2,8,84,2,small,1.0
2,8,84,3,small,1.0
2,8,85,0,small,0.7500000000000001
2,8,85,1,small,1.0
2,8,85,2,small,1.0
2,8,85,3,small,1.0
2,8,86,0,small,0.7000000000000001
2,8,86,1,small,1.0
2,8,86,2,small,1.0
2,8,86,3,small,1.0
2,8,87,0,small,0.65
2,8,87,1,small,1.0
2,8,87,2,small,1.0
2,8,87,3,small,1.0
2,8,88,0,small,0.6
2,8,88,1,small,1.0
2,8,88,2,small,1.0
2,8,88,3,small,1.0
2,8,89,0,small,0.5499999999999999
2,8,89,1,small,1.0
2,8,89,2,small,1.0
2,8,89,3,small,1.0
2,8,90,0,small,0.49999999999999994
2,8,90,1,small,1.0
2,8,90,2,small,1.0
2,8,90,3,small,1.0
2,8,91,0,small,0.44999999999999996
2,8,91,1,small,1.0
2,8,91,2,small,1.0
2,8,91,3,small,1.0
2,8,92,0,small,0.39999999999999997
2,8,92,1,small,0.875
2,8,92,2,small,0.875
2,8,92,3,small,0.875
2,8,93,0,small,0.35
2,8,93,1,small,0.75
2,8,93,2,small,0.75
2,8,93,3,small,0.75
2,8,94,0,small,0.3
2,8,94,1,small,0.625
2,8,94,2,small,0.625
2,8,94,3,small,0.625
2,8,95,0,small,0.25
2,8,95,1,small,0.5
2,8,95,2,small,0.5
2,8,95,3,small,0.5
2,8,96,0,small,0.2
2,8,96,1,small,0.375
2,8,96,2,small,0.375
2,8,96,3,small,0.375
2,8,97,0,small,0.15000000000000002
2,8,97,1,small,0.25
2,8,97,2,small,0.25
2,8,97,3,small,0.25
2,8,98,0,small,0.1
2,8,98,1,small,0.125
2,8,98,2,small,0.125
2,8,98,3,small,0.125
2,8,99,0,small,0.05
2,8,99,1,small,0.05
2,8,99,2,small,0.05
2,8,99,3,small,0.05
2,8,100,0,small,0.0
2,8,100,1,small,0.0
2,8,100,2,small,0.0
2,8,100,3,small,0.0
3,1,0,0,small,0.41367917727603426
3,1,0,1,small,0.4731055767906275
3,1,0,2,small,0.4941846717712851
3,1,0,3,small,0.4995516294519159
3,1,1,0,small,0.41356699322492824
3,1,1,1,small,0.4730258567595235
3,1,1,2,small,0.49415851919063836
3,1,1,3,small,0.49954994738723835
3,1,2,0,small,0.4134222754499576
3,1,2,1,small,0.4729313277079009
3,1,2,2,small,0.4941446716331576
3,1,2,3,small,0.49954944223245784
3,1,3,0,small,0.4132383865393501
3,1,3,1,small,0.472873299554615
3,1,3,2,small,0.4941453888789048
3,1,3,3,small,0.4995500057151229
3,1,4,0,small,0.41300831747080935
3,1,4,1,small,0.47288217810139727
3,1,4,2,small,0.49415931520412026
3,1,4,3,small,0.49955153720571455
3,1,5,0,small,0.4129505401390837
3,1,5,1,small,0.4729517228646888
3,1,5,2,small,0.4941851909748278
3,1,5,3,small,0.49955394323526314
3,1,6,0,small,0.4130955254614663
3,1,6,1,small,0.4730761359768246
3,1,6,2,small,0.494221846569631
3,1,6,3,small,0.4995571370415765
3,1,7,0,small,0.4134240937233517
3,1,7,1,small,0.47325003418289596
3,1,7,2,small,0.49426819666339883
3,1,7,3,small,0.4995610381424467
3,1,8,0,small,0.4139184320703605
3,1,8,1,small,0.4734684225009133
3,1,8,2,small,0.4943232348512532
3,1,8,3,small,0.4995655719342962
3,1,9,0,small,0.41456200782258984
3,1,9,1,small,0.4737266694503601
3,1,9,2,small,0.4943860285934084
3,1,9,3,small,0.49957066931480754
3,1,10,0,small,0.4153394869451957
3,1,10,1,small,0.4740204837594947
3,1,10,2,small,0.4944557144624985
3,1,10,3,small,0.49957626632816293
3,1,11,0,small,0.4155054411204878
3,1,11,1,small,0.4737868638841863
3,1,11,2,small,0.49439528014629475
3,1,11,3,small,0.49957119338049616
3,1,12,0,small,0.4150357404607246
3,1,12,1,small,0.4735832119164399
3,1,12,2,small,0.4943426042993459
3,1,12,3,small,0.49956677044858455
3,1,13,0,small,0.41454363014461143
3,1,13,1,small,0.47340964123782114
3,1,13,2,small,0.49429758835698673
3,1,13,3,small,0.49956298493751733
3,1,14,0,small,0.4141314236914119
3,1,14,1,small,0.4732660703954166
3,1,14,2,small,0.4942601015821952
3,1,14,3,small,0.49955982217755623
3,1,15,0,small,0.41380022836803265
3,1,15,1,small,0.47315224692810176
3,1,15,2,small,0.4942299854943944
3,1,15,3,small,0.4995572657360303
3,1,16,0,small,0.41350739257891467
3,1,16,1,small,0.47303422586225347
3,1,16,2,small,0.4941735902071524
3,1,16,3,small,0.49954687085977373
3,1,17,0,small,0.41321315173489137
3,1,17,1,small,0.4728759776102158
3,1,17,2,small,0.49406785078808274
3,1,17,3,small,0.4995347729080031
3,1,18,0,small,0.4128804972230551
3,1,18,1,small,0.4726399127571091
3,1,18,2,small,0.49394232924583614
3,1,18,3,small,0.49952391446994476
3,1,19,0,small,0.412475049061221
3,1,19,1,small,0.47228995849423405
3,1,19,2,small,0.49382015915841604
3,1,19,3,small,0.499515145105561
3,1,20,0,small,0.4119649322902414
3,1,20,1,small,0.471867295868158
3,1,20,2,small,0.4937158391251598
3,1,20,3,small,0.4995082904777627
3,1,21,0,small,0.4113233122028084
3,1,21,1,small,0.47143145613744397
3,1,21,2,small,0.4936354675777048
3,1,21,3,small,0.49951630609368847
3,1,22,0,small,0.4105279199505446
3,1,22,1,small,0.47104074667544965
3,1,22,2,small,0.4938677204835417
3,1,22,3,small,0.49953933913684617
3,1,23,0,small,0.4095606083271997
3,1,23,1,small,0.47171273648889533
3,1,23,2,small,0.4941597337938492
3,1,23,3,small,0.49956127536842493
3,1,24,0,small,0.40840693609999695
3,1,24,1,small,0.4730597490370431
3,1,24,2,small,0.4944378417084278
3,1,24,3,small,0.49958216701754754
3,1,25,0,small,0.411794993504571
3,1,25,1,small,0.47434261813051726
3,1,25,2,small,0.49470270638897884
3,1,25,3,small,0.49960206382623573
3,1,26,0,small,0.4159952319091152
3,1,26,1,small,0.4755643982195402
3,1,26,2,small,0.49495495846569415
3,1,26,3,small,0.4996210131678435
3,1,27,0,small,0.41999545896106205
3,1,27,1,small,0.47672799830432405
3,1,27,2,small,0.49519519853875626
3,1,27,3,small,0.49963906015985093
3,1,28,0,small,0.42380519901053526
3,1,28,1,small,0.47783618886126095
3,1,28,2,small,0.4954239986083393
3,1,28,3,small,0.4996562477712866
3,1,29,0,small,0.4274335228671764
3,1,29,1,small,0.4788916084392961
3,1,29,2,small,0.4956419034365136
3,1,29,3,small,0.4996726169250348
3,1,30,0,small,0.4308890693973108
3,1,30,1,small,0.4798967699421868
3,1,30,2,small,0.49584943184429864
3,1,30,3,small,0.4996882065952712
3,1,31,0,small,0.4188245246263308
3,1,31,1,small,0.46911446637801807
3,1,31,2,small,0.49318659382221963
3,1,31,3,small,0.4994697344271593
3,1,32,0,small,0.40564172726546155
3,1,32,1,small,0.4695101725615112
3,1,32,2,small,0.4932890873603705
3,1,32,3,small,0.49947831181035307
3,1,33,0,small,0.40470142382234686
3,1,33,1,small,0.469938227665447
3,1,33,2,small,0.49339726950980367
3,1,33,3,small,0.4994872747161742
3,1,34,0,small,0.40588729462742323
3,1,34,1,small,0.4703946535473267
3,1,34,2,small,0.4935103660863648
3,1,34,3,small,0.4994965669783336
3,1,35,0,small,0.4071763219004461
3,1,35,1,small,0.4708757775818041
3,1,35,2,small,0.4936276637383786
3,1,35,3,small,0.49950613690551143
3,1,36,0,small,0.40765067679655426
3,1,36,1,small,0.4706738045452885
3,1,36,2,small,0.493045684462312
3,1,36,3,small,0.49933897333464106
3,1,37,0,small,0.40732833485442665
3,1,37,1,small,0.4697110125694631
3,1,37,2,small,0.49195306240668935
